Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat,Price,Carbs Metric,Cholesterol Metric,Protein Metric,Fat Metric,Sodium Metric,Saturated Fat Metric
"Spicy Thai Salad with Chicken, Half",,11.0,21,21,6,4,380,40,260,1.5,0.0,5.69,0.5384615384615385,1.0256410256410258,3.230769230769231,1.098901098901099,1.2179487179487178,0.576923076923077
"Spicy Thai Salad with Chicken, Whole",,22.0,41,42,12,8,750,80,510,3.0,0.0,7.79,0.5359477124183007,1.0457516339869282,3.2941176470588234,1.1204481792717087,1.2254901960784315,0.5882352941176471
Lentil Quinoa Broth Bowl with Chicken,,9.0,45,32,5,9,1330,65,380,1.5,0.0,8.69,0.7894736842105263,1.1403508771929824,3.3684210526315788,0.6151742993848257,2.916666666666667,0.39473684210526316
Lentil Quinoa Broth Bowl wtih Cage-Free Egg,,12.0,44,16,5,9,1240,185,340,2.5,0.0,8.19,0.8627450980392158,3.627450980392157,1.8823529411764706,0.9167303284950343,3.0392156862745097,0.7352941176470588
Soba Noodle Bowl with Chicken,,9.0,46,30,4,4,1190,65,380,1.5,0.0,8.69,0.8070175438596492,1.1403508771929824,3.1578947368421053,0.6151742993848257,2.609649122807018,0.39473684210526316
Soba Noodle Bowl with Edamame Blend,,11.0,50,13,6,7,1350,0,350,1.0,0.0,8.19,0.9523809523809523,0.0,1.4857142857142858,0.8163265306122449,3.2142857142857144,0.2857142857142857
Vegan Lentil Quinoa Broth Bowl,,7.0,43,10,5,9,1180,0,270,1.0,0.0,8.69,1.0617283950617284,0.0,1.4814814814814814,0.6734006734006733,3.6419753086419755,0.3703703703703704
"Bacon Mac & Cheese, Bread Bowl",,41.0,164,48,9,6,2470,95,1220,20.0,1.0,5.99,0.8961748633879781,0.5191256830601093,1.5737704918032789,0.8728975942090695,1.6871584699453555,1.639344262295082
"Bacon Mac & Cheese, Large",,73.0,67,43,16,2,2620,190,1100,39.0,1.5,7.99,0.40606060606060607,1.1515151515151516,1.5636363636363637,1.7237308146399055,1.9848484848484849,3.5454545454545454
"Bacon Mac & Cheese, Small",,37.0,34,22,8,1,1310,95,550,19.0,1.0,4.99,0.41212121212121217,1.1515151515151516,1.6,1.7473435655253837,1.9848484848484849,3.4545454545454546
"Baja Mac & Cheese, Bread Bowl",,39.0,169,44,10,8,2320,155,1200,18.0,1.0,5.99,0.938888888888889,0.8611111111111113,1.4666666666666668,0.8441558441558442,1.6111111111111112,1.5
"Baja Mac & Cheese, Large",,70.0,77,35,19,8,2320,80,1070,36.0,1.5,7.99,0.47975077881619943,0.4984423676012461,1.308411214953271,1.699235344095157,1.8068535825545171,3.364485981308411
"Baja Mac & Cheese, Small",,35.0,39,18,9,4,1160,155,530,18.0,1.0,4.99,0.49056603773584906,1.949685534591195,1.3584905660377358,1.7152658662092624,1.8238993710691824,3.3962264150943398
"BBQ Chicken Mac & Cheese, Bread Bowl",,38.0,172,50,14,6,2550,100,1230,18.0,1.0,5.99,0.9322493224932249,0.5420054200542006,1.6260162601626016,0.8024495829373879,1.7276422764227644,1.4634146341463417
"BBQ Chicken Mac & Cheese, Large",,68.0,84,47,27,3,2790,200,1130,36.0,1.5,7.99,0.49557522123893805,1.1799410029498525,1.663716814159292,1.563038731180324,2.0575221238938055,3.185840707964602
"BBQ Chicken Mac & Cheese, Small",,34.0,42,23,14,2,1390,100,570,18.0,1.0,4.99,0.49122807017543857,1.1695906432748537,1.6140350877192984,1.5493278651173388,2.0321637426900585,3.1578947368421053
Chicken Tortellini Alfredo,,39.0,68,31,2,3,1690,135,750,21.0,1.0,8.19,0.6044444444444446,1.2,1.6533333333333333,1.3506493506493507,1.877777777777778,2.8000000000000003
"Mac & Cheese, Bread Bowl",,35.0,163,43,8,6,2210,80,1140,18.0,1.0,5.99,0.9532163742690059,0.4678362573099415,1.5087719298245614,0.7974481658692184,1.615497076023392,1.5789473684210527
"Mac & Cheese, Large",437.0,62.0,66,33,15,2,2090,155,950,35.0,1.5,7.99,0.4631578947368421,1.087719298245614,1.3894736842105262,1.695146958304853,1.8333333333333335,3.684210526315789
"Mac & Cheese, Small",218.0,31.0,33,17,7,1,1040,80,470,17.0,1.0,4.99,0.4680851063829788,1.1347517730496455,1.4468085106382977,1.7131804365846919,1.843971631205674,3.6170212765957444
"Baked Potato Soup, Bowl",,20.0,33,9,5,4,1420,45,330,10.0,0.0,5.29,0.6666666666666667,0.9090909090909091,1.0909090909090908,1.5741833923652107,3.5858585858585856,3.0303030303030303
"Baked Potato Soup, Bread Bowl",,18.0,152,33,4,7,2110,30,890,7.0,0.0,5.29,1.1385767790262173,0.2247191011235955,1.4831460674157304,0.5253173792499635,1.9756554307116103,0.7865168539325843
"Baked Potato Soup, Cup",,13.0,22,6,3,3,950,30,220,7.0,0.0,4.29,0.6666666666666667,0.9090909090909091,1.0909090909090908,1.5348288075560803,3.5984848484848486,3.1818181818181817
"Bistro French Onion Soup, Bowl",,13.0,35,12,15,4,1670,10,310,6.0,0.0,5.29,0.7526881720430108,0.21505376344086022,1.5483870967741935,1.0892333472978635,4.489247311827957,1.935483870967742
"Bistro French Onion Soup, Bread Bowl",,13.0,151,35,11,7,2240,5,860,4.0,0.0,5.29,1.1705426356589148,0.03875968992248062,1.6279069767441863,0.39263062518876474,2.170542635658915,0.46511627906976744
"Bistro French Onion Soup, Cup",,8.0,21,8,10,2,1070,5,190,3.5,0.0,4.29,0.7368421052631579,0.17543859649122806,1.6842105263157894,1.0936431989063569,4.692982456140351,1.8421052631578945
"Broccoli Cheddar Soup, Bowl",,21.0,30,14,6,6,1330,55,360,13.0,1.0,5.29,0.5555555555555556,1.0185185185185186,1.5555555555555556,1.5151515151515151,3.078703703703704,3.6111111111111107
"Broccoli Cheddar Soup, Bread Bowl",,18.0,149,35,5,8,2000,35,900,8.0,0.5,5.29,1.1037037037037039,0.2592592592592593,1.5555555555555556,0.5194805194805194,1.851851851851852,0.8888888888888888
"Broccoli Cheddar Soup, Cup",,13.0,19,9,4,4,840,35,230,8.0,0.5,4.29,0.5507246376811594,1.0144927536231885,1.565217391304348,1.4680971202710333,3.043478260869565,3.4782608695652173
"Cream of Chicken & Wild Rice Soup, Bowl",,16.0,27,10,2,5,1390,35,260,7.0,0.5,5.29,0.6923076923076924,0.8974358974358975,1.5384615384615385,1.5984015984015985,4.455128205128205,2.6923076923076925
"Cream of Chicken & Wild Rice Soup, Bread Bowl",,15.0,148,33,2,8,2090,25,840,5.0,0.0,5.29,1.1746031746031746,0.1984126984126984,1.5714285714285714,0.46382189239332094,2.0734126984126986,0.5952380952380952
"Cream of Chicken & Wild Rice Soup, Cup",,10.0,18,6,1,4,920,25,180,4.5,0.0,4.29,0.6666666666666667,0.925925925925926,1.3333333333333333,1.4430014430014428,4.2592592592592595,2.5
"Low-Fat Chicken Noodle Soup, Bowl",,5.0,19,14,2,3,1400,110,160,1.5,0.0,5.29,0.7916666666666666,4.583333333333334,3.5,0.8116883116883117,7.291666666666667,0.9375
"Low-Fat Chicken Noodle Soup, Bread Bowl",,8.0,143,36,2,7,2090,75,780,1.5,0.0,5.29,1.222222222222222,0.6410256410256411,1.8461538461538463,0.2664002664002664,2.232905982905983,0.19230769230769232
"Low-Fat Chicken Noodle Soup, Cup",,3.0,13,10,1,2,930,75,110,1.0,0.0,4.29,0.7878787878787878,4.545454545454545,3.6363636363636367,0.7083825265643447,7.045454545454546,0.9090909090909091
"New England Clam Chowder, Bowl",,39.0,42,14,6,3,1040,145,570,24.0,1.5,5.29,0.49122807017543857,1.6959064327485383,0.9824561403508771,1.7771701982228298,1.5204678362573099,4.2105263157894735
"New England Clam Chowder, Bread Bowl",,30.0,157,36,4,7,1840,95,1040,16.0,1.0,5.29,1.0064102564102564,0.6089743589743589,1.3846153846153846,0.7492507492507493,1.4743589743589745,1.5384615384615385
"New England Clam Chowder, Cup",,25.0,27,9,4,2,680,95,370,16.0,1.0,12.99,0.4864864864864865,1.7117117117117118,0.972972972972973,1.7550017550017551,1.5315315315315317,4.324324324324325
"Vegetarian Creamy Tomato Soup, Bowl",,13.0,36,6,16,4,910,50,280,7.0,0.0,5.29,0.8571428571428571,1.1904761904761905,0.8571428571428572,1.2059369202226344,2.7083333333333335,2.5
"Vegetarian Creamy Tomato Soup, Bread Bowl",,13.0,155,31,11,7,1790,30,860,5.0,0.0,5.29,1.2015503875968991,0.23255813953488372,1.4418604651162792,0.39263062518876474,1.734496124031008,0.5813953488372093
"Vegetarian Creamy Tomato Soup, Cup",,9.0,25,4,11,3,630,30,200,4.5,0.0,4.29,0.8333333333333334,1.0,0.8,1.1688311688311688,2.625,2.25
Kids Bacon Mac & Cheese,,37.0,34,22,8,1,1310,95,550,19.0,1.0,7.99,0.41212121212121217,1.1515151515151516,1.6,1.7473435655253837,1.9848484848484849,3.4545454545454546
Kids Baja Mac & Cheese,,35.0,39,18,9,4,1160,155,530,18.0,1.0,7.99,0.49056603773584906,1.949685534591195,1.3584905660377358,1.7152658662092624,1.8238993710691824,3.3962264150943398
Kids Baked Potato Soup,,13.0,22,6,3,3,950,30,220,7.0,0.0,4.29,0.6666666666666667,0.9090909090909091,1.0909090909090908,1.5348288075560803,3.5984848484848486,3.1818181818181817
Kids BBQ Chicken Mac & Cheese,,34.0,42,23,14,2,1390,100,570,18.0,1.0,8.49,0.49122807017543857,1.1695906432748537,1.6140350877192984,1.5493278651173388,2.0321637426900585,3.1578947368421053
Kids Bistro French Onion Soup,,8.0,21,8,10,2,1070,5,190,3.5,0.0,4.29,0.7368421052631579,0.17543859649122806,1.6842105263157894,1.0936431989063569,4.692982456140351,1.8421052631578945
Kids Broccoli Cheddar Soup,,13.0,19,9,4,4,840,35,230,8.0,0.5,4.29,0.5507246376811594,1.0144927536231885,1.565217391304348,1.4680971202710333,3.043478260869565,3.4782608695652173
Kids Caesar Salad,,13.0,7,5,1,1,300,20,160,3.0,0.0,4.59,0.2916666666666667,0.8333333333333334,1.25,2.1103896103896105,1.5625,1.875
Kids Cream of Chicken & Wild Rice Soup,,10.0,18,6,1,4,920,25,180,4.5,0.0,4.29,0.6666666666666667,0.925925925925926,1.3333333333333333,1.4430014430014428,4.2592592592592595,2.5
Kids Greek Salad,,18.0,7,4,4,2,510,10,200,4.0,0.0,4.59,0.23333333333333336,0.33333333333333337,0.8,2.3376623376623376,2.125,2.0
Kids Grilled Cheese on Classic White Bread,,18.0,52,19,5,2,1090,50,450,10.0,0.5,4.29,0.7703703703703704,0.7407407407407407,1.6888888888888889,1.0389610389610389,2.0185185185185186,2.2222222222222223
Kids Ham Sandwich on Whole Grain Bread,,9.0,30,17,3,4,750,40,260,5.0,0.0,4.29,0.7692307692307693,1.0256410256410258,2.6153846153846154,0.8991008991008992,2.4038461538461537,1.9230769230769231
Kids Low-Fat Chicken Noodle Soup,,3.0,13,10,1,2,930,75,110,1.0,0.0,4.29,0.7878787878787878,4.545454545454545,3.6363636363636367,0.7083825265643447,7.045454545454546,0.9090909090909091
Kids Low-Fat Vegetarian Black Bean Soup,,1.0,27,5,1,12,740,0,90,0.0,0.0,4.29,2.0,0.0,2.2222222222222223,0.28860028860028863,6.851851851851851,0.0
Kids Mac & Cheese,,31.0,33,17,7,1,1040,80,470,17.0,1.0,7.99,0.4680851063829788,1.1347517730496455,1.4468085106382977,1.7131804365846919,1.843971631205674,3.6170212765957444
Kids New England Clam Chowder,,25.0,27,9,4,2,680,95,370,16.0,1.0,4.29,0.4864864864864865,1.7117117117117118,0.972972972972973,1.7550017550017551,1.5315315315315317,4.324324324324325
Kids Peanut Butter & Jelly on Whole Grain Bread,118.0,16.0,49,12,19,6,410,0,370,2.5,0.0,4.29,0.882882882882883,0.0,1.2972972972972974,1.1232011232011232,0.9234234234234234,0.6756756756756757
Kids Turkey Sandwich on Whole Grain Bread,,9.0,29,22,2,4,760,45,280,5.0,0.0,4.29,0.6904761904761906,1.0714285714285716,3.142857142857143,0.8348794063079776,2.2619047619047623,1.7857142857142856
Kids Vegetarian Creamy Tomato Soup,,9.0,25,4,11,3,630,30,200,4.5,0.0,4.29,0.8333333333333334,1.0,0.8,1.1688311688311688,2.625,2.25
"French Baguette, Side Portion",,1.0,36,6,0,1,440,0,180,0.0,0.0,2.99,1.3333333333333335,0.0,1.3333333333333333,0.14430014430014432,2.037037037037037,0.0
Sprouted Whole Grain Roll,,1.0,33,6,3,3,360,0,170,0.0,0.0,0.99,1.2941176470588236,0.0,1.4117647058823528,0.15278838808250572,1.7647058823529413,0.0
