Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat,Carbs Metric,Cholesterol Metric,Fat Metric,Sodium Metric,Protein Metric,Price
Grilled Chicken Cool Wrap,,13.0,30.0,40.0,3.0,0.0,1030.0,65.0,360.0,4.0,0.0,0.5555555555555556,1.2037037037037035,0.937950937950938,2.3842592592592595,0.7407407407407407,$4.85
Grilled Chicken Sandwich,,6.0,36.0,29.0,7.0,3.0,820.0,55.0,310.0,2.0,0.0,0.7741935483870969,1.1827956989247312,0.5027230833682447,2.204301075268817,0.6236559139784946,$1.09
"Grilled Nuggets, 4-Count",,2.0,1.0,13.0,0.0,0.0,220.0,35.0,70.0,0.0,0.0,0.09523809523809523,3.333333333333333,0.7421150278293135,2.619047619047619,1.238095238095238,$3.75
"Grilled Nuggets, 6-Count",,2.5,2.0,19.0,0.0,0.0,330.0,50.0,110.0,0.0,0.0,0.12121212121212123,3.0303030303030303,0.5903187721369539,2.5,1.1515151515151516,$4.65
"Grilled Nuggets, 8-Count",,3.5,2.0,25.0,0.0,0.0,440.0,70.0,140.0,0.0,0.0,0.09523809523809523,3.333333333333333,0.6493506493506493,2.619047619047619,1.1904761904761905,0
"Grilled Nuggets, 12-Count",,5.0,3.0,38.0,1.0,0.0,670.0,100.0,210.0,0.0,0.0,0.09523809523809523,3.1746031746031744,0.6184291898577613,2.658730158730159,1.2063492063492065,0
Spicy Deluxe Sandwich,,25.0,43.0,34.0,6.0,2.0,1760.0,80.0,540.0,8.0,0.0,0.5308641975308642,0.9876543209876544,1.2025012025012023,2.716049382716049,0.41975308641975306,$6.79
Spicy Sandwich,,19.0,41.0,30.0,5.0,1.0,1620.0,60.0,450.0,4.0,0.0,0.6074074074074075,0.8888888888888891,1.0966810966810967,3.0,0.4444444444444445,$2.15
Cobb Salad,,28.0,28.0,40.0,6.0,6.0,1360.0,150.0,510.0,7.0,0.0,0.3660130718954249,1.9607843137254903,1.42602495543672,2.2222222222222223,0.5228758169934641,$7.19
Grilled Market Salad,,14.0,27.0,27.0,13.0,6.0,680.0,60.0,330.0,3.5,0.0,0.5454545454545455,1.2121212121212122,1.1019283746556474,1.7171717171717171,0.5454545454545455,$7.19
Honey Peppercorn Salad,,30.0,53.0,39.0,27.0,0.0,1410.0,100.0,630.0,7.0,0.0,0.5608465608465609,1.058201058201058,1.2368583797155226,1.865079365079365,0.4126984126984127,0
Spicy Southwest Salad,,19.0,37.0,34.0,8.0,10.0,1070.0,75.0,450.0,4.0,0.0,0.5481481481481482,1.1111111111111112,1.0966810966810967,1.9814814814814816,0.5037037037037038,0
"Chicken Noodle Soup, Large",,4.5,35.0,22.0,5.0,4.0,2000.0,55.0,240.0,0.0,0.0,0.9722222222222224,1.5277777777777777,0.48701298701298706,6.9444444444444455,0.6111111111111109,$5.15
"Chicken Noodle Soup, Small",,2.5,18.0,12.0,2.0,2.0,1040.0,30.0,130.0,0.0,0.0,0.9230769230769232,1.5384615384615383,0.4995004995004995,6.666666666666668,0.6153846153846154,0
Side Salad,,11.0,12.0,6.0,3.0,3.0,180.0,15.0,160.0,3.0,0.0,0.5,0.625,1.7857142857142858,0.9375,0.25,$2.69
"Superfood Side, Large",,9.0,25.0,4.0,18.0,3.0,250.0,0.0,190.0,0.0,0.0,0.8771929824561403,0.0,1.2303485987696514,1.0964912280701755,0.14035087719298245,$3.89
"Superfood Side, Small",,9.0,18.0,3.0,12.0,2.0,180.0,0.0,150.0,0.0,0.0,0.8,0.0,1.5584415584415583,1.0,0.13333333333333333,$2.89
"Waffle Potato Fries, Large",,24.0,56.0,6.0,0.0,7.0,370.0,0.0,460.0,0.0,0.0,0.8115942028985508,0.0,1.3551665725578768,0.6702898550724639,0.08695652173913042,$1.85
"Waffle Potato Fries, Medium",,18.0,43.0,5.0,0.0,5.0,280.0,0.0,360.0,0.0,0.0,0.7962962962962964,0.0,1.2987012987012987,0.6481481481481481,0.0925925925925926,$1.95
"Waffle Potato Fries, Small",,14.0,33.0,4.0,0.0,4.0,220.0,0.0,280.0,0.0,0.0,0.7857142857142857,0.0,1.2987012987012987,0.6547619047619048,0.09523809523809523,$12.75
Chocolate Chunk Cookie,,14.0,45.0,4.0,27.0,2.0,230.0,15.0,330.0,8.0,0.0,0.9090909090909092,0.30303030303030304,1.1019283746556474,0.5808080808080809,0.08080808080808081,$6.69
"Frosted Sunrise, Large",,7.0,74.0,9.0,58.0,5.0,25.0,0.0,390.0,0.0,0.0,1.264957264957265,0.0,0.4662004662004662,0.053418803418803416,0.15384615384615385,$2.09
"Frosted Sunrise, Small",,5.0,60.0,7.0,47.0,4.0,135.0,20.0,320.0,3.5,0.0,1.25,0.4166666666666667,0.40584415584415584,0.3515625,0.14583333333333334,$9.50
"Icedream Cone, Large",,6.0,45.0,7.0,38.0,0.0,170.0,20.0,260.0,3.5,0.0,1.153846153846154,0.5128205128205129,0.5994005994005994,0.5448717948717949,0.17948717948717952,$2.15
"Icedream Cone, Small",,4.0,31.0,5.0,25.0,0.0,115.0,15.0,170.0,2.0,0.0,1.2156862745098038,0.5882352941176471,0.6111535523300229,0.5637254901960785,0.19607843137254904,$1.65
Icedream Cup,,7.0,50.0,8.0,49.0,0.0,200.0,25.0,290.0,5.0,0.0,1.149425287356322,0.574712643678161,0.6269592476489028,0.574712643678161,0.1839080459770115,$0.25
